symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,tp1_taken,tp2_taken,tp1_pnl,tp2_pnl,mom_score,risk_pct_used
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.1135489327567,241.33451978175566,241.35803113664895,274.10639796516966,274.10639796516966,1698.592777673229,1.409583794613125,stop_loss,1209.7244007643008,False,False,0.0,0.0,55,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,246.52776412963868,246.53776909858703,246.562421875,359.4407275986009,359.4407275986009,-5.265378192136422,0.002886791637494976,breakeven,1245.7405209602816,False,False,0.0,0.0,75,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,206.6653347560338,211.04510756669183,211.06577410016743,260.36899101729927,260.36899101729927,1134.8620674244069,0.9155087585064502,stop_loss,1245.5992550594483,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,205.20533518110003,211.0452535666493,211.06577410016743,243.2514086801839,243.2514086801839,1415.434668339633,1.1405191024024979,stop_loss,1245.5454458147594,False,False,0.0,0.0,80,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,209.6341187613351,209.66956654766628,209.6905299595424,220.7887031136506,220.7887031136506,3.1972036042671688,0.00628382084722257,breakeven,1245.4955293279081,False,False,0.0,0.0,80,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.41570156642368,212.46387910506658,212.48512067522321,179.40391305236992,179.40391305236992,4.831553824395195,0.006940097543175744,breakeven,1245.4059759243046,False,False,0.0,0.0,75,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,208.04980594090054,208.08888635590148,208.10969133649556,207.972116090784,207.972116090784,3.799968002410095,0.006525867385970504,breakeven,1245.4492444826983,False,False,0.0,0.0,70,1.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,211.18043877737867,211.20103691345545,211.2221549573332,457.01300684060146,457.01300684060146,-0.23854598900370227,0.0049376851138424275,breakeven,1906.4836834923012,False,False,0.0,0.0,75,1.5
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.08093229021347,207.80345719433376,207.8246652875628,447.8898795573971,447.8898795573971,-1925.1451120447662,-1.0049827920137122,stop_loss,1906.3389151813337,False,False,0.0,0.0,75,1.5
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,213.04882638113835,208.89768228254042,208.91898716517852,461.566741983556,461.566741983556,-1925.672079356023,-1.0051587680594858,stop_loss,1906.1964318265038,False,False,0.0,0.0,65,1.5
